99.93,0.35,99.14,0.12,99.88,4825,1.54,0.53,1.55,0.65,1.89,0.65,88.75,0,176.81,0.84,0.05,0,0.03,0.01,1.48,0.05,683.31,2.34,0.04,1.55,0.74,0.51,0.02,0.02,0.47,1.83,0.04,1.53,0.26,47233492,20419463,43.23,96.3
99.95,0.35,99.15,0.12,99.88,4824.75,1.53,0.53,1.54,0.65,1.9,0.65,88.26,0,176.13,0.9,0.05,0,0.04,0.01,1.49,0.05,687.55,2.17,0.04,1.43,0.7,0.5,0.02,0.02,0.46,1.7,0.03,1.43,0.24,47336448,21516020,45.45,98.28
99.95,0.35,99.16,0.12,99.88,4824.79,1.54,0.54,1.55,0.65,1.86,0.65,88.94,0,176.68,0.84,0.05,0,0.04,0.01,1.54,0.07,682.32,2.24,0.04,1.52,0.69,0.49,0.02,0.02,0.45,1.76,0.03,1.48,0.24,46623545,20876247,44.78,96.52
99.95,0.36,99.15,0.12,99.88,4823.89,1.54,0.53,1.55,0.65,1.9,0.65,88.74,0,176.6,0.87,0.05,0,0.03,0.01,1.49,0.05,685.05,2.25,0.04,1.52,0.71,0.48,0.01,0.02,0.45,1.77,0.03,1.49,0.25,48113801,21085731,43.82,98.54
99.95,0.37,99.15,0.13,99.87,4823.86,1.54,0.52,1.54,0.65,1.91,0.65,88.59,0,173.83,0.88,0.05,0,0.04,0.01,1.79,0.08,688.57,2.91,0.06,1.8,1.07,0.49,0.02,0.02,0.45,2.41,0.05,1.75,0.62,50426817,26737117,53.02,97.09
99.95,0.35,99.16,0.12,99.88,4824.8,1.58,0.53,1.58,0.63,1.9,0.63,90.99,0,164.96,0.62,0.06,0,0.05,0.01,2.66,0.13,677,7.12,0.06,3.83,3.25,0.59,0.02,0.03,0.53,6.45,0.03,3.69,2.72,66924626,41416088,61.88,95.71
99.95,0.36,99.16,0.12,99.88,4824.81,1.57,0.51,1.57,0.64,1.96,0.64,90.21,0,165.17,0.7,0.06,0,0.05,0.01,2.66,0.12,683.09,6.39,0.05,3.43,2.89,0.58,0.02,0.03,0.53,5.67,0.03,3.28,2.36,65000114,40178521,61.81,97.06
99.95,0.33,99.18,0.12,99.88,4826.2,1.53,0.55,1.54,0.65,1.83,0.65,88.34,0,175.93,0.91,0.05,0,0.03,0,1.45,0.05,688.36,2.17,0.07,1.44,0.71,0.49,0.01,0.02,0.46,1.67,0.03,1.39,0.25,46227054,21139198,45.73,97.2
99.95,0.31,99.2,0.11,99.89,4823.44,1.54,0.57,1.55,0.65,1.76,0.65,88.89,0,176.74,0.84,0.05,0,0.04,0.01,1.49,0.06,683.21,2.23,0.04,1.49,0.7,0.49,0.02,0.02,0.45,1.78,0.04,1.49,0.25,47046520,21321750,45.32,98.55
99.94,0.39,99.11,0.13,99.87,4825.93,1.54,0.51,1.54,0.65,1.95,0.65,88.44,0,176.44,0.88,0.04,0,0.06,0.01,1.58,0.09,685.7,2.28,0.04,1.49,0.73,0.51,0.02,0.02,0.47,1.75,0.03,1.46,0.26,47798727,21280108,44.52,97.99
99.95,0.35,99.16,0.12,99.88,4824.01,1.54,0.54,1.54,0.65,1.87,0.65,88.41,0,176.07,0.91,0.05,0,0.05,0.01,1.54,0.08,687.18,2.19,0.06,1.45,0.7,0.49,0.01,0.02,0.45,1.67,0.03,1.4,0.24,46810720,21736233,46.43,98.08
99.95,0.34,99.16,0.12,99.88,4824.05,1.54,0.54,1.55,0.65,1.84,0.65,88.87,0,176.79,0.84,0.05,0,0.03,0.01,1.46,0.05,683.5,2.26,0.04,1.49,0.72,0.49,0.01,0.02,0.46,1.74,0.03,1.46,0.25,46893655,20583494,43.89,96.81
99.95,0.34,99.16,0.12,99.88,4823.92,1.53,0.53,1.54,0.65,1.88,0.65,88.22,0,176.06,0.9,0.04,0,0.04,0.01,1.47,0.06,688.43,2.12,0.04,1.39,0.69,0.48,0.01,0.02,0.45,1.64,0.03,1.37,0.24,46962745,20859111,44.42,98.15
99.95,0.34,99.17,0.12,99.88,4824.46,1.55,0.54,1.55,0.65,1.86,0.64,89.08,0,174.42,0.79,0.05,0,0.04,0.01,1.74,0.07,684.16,2.94,0.05,1.76,1.11,0.52,0.02,0.02,0.48,2.41,0.04,1.73,0.64,49926664,26034734,52.15,96.67
99.95,0.38,99.13,0.13,99.87,4824.05,1.59,0.55,1.59,0.63,1.83,0.63,91.52,0,161.13,0.56,0.06,0,0.05,0.01,2.86,0.13,676.76,8.54,0.06,4.42,4.07,0.62,0.03,0.04,0.56,7.8,0.04,4.25,3.51,72083360,47610709,66.05,95.73
99.95,0.36,99.16,0.12,99.88,4824.22,1.55,0.52,1.55,0.65,1.91,0.64,89.15,0,168.47,0.8,0.06,0,0.04,0.01,2.27,0.1,690.11,4.84,0.06,2.73,2.04,0.54,0.02,0.03,0.5,4.18,0.03,2.61,1.54,58422534,34131900,58.42,97.28
99.95,0.34,99.16,0.12,99.88,4825.28,1.54,0.54,1.55,0.65,1.85,0.65,88.82,0,176.56,0.85,0.05,0,0.03,0.01,1.48,0.05,682.96,2.13,0.04,1.39,0.7,0.48,0.01,0.02,0.45,1.66,0.03,1.38,0.25,46697906,21184993,45.37,97.75
99.95,0.36,99.15,0.13,99.87,4823.75,1.54,0.54,1.54,0.65,1.85,0.65,88.7,0,176.68,0.86,0.05,0,0.03,0.01,1.51,0.05,682.92,2.2,0.04,1.45,0.72,0.49,0.01,0.02,0.46,1.68,0.03,1.39,0.26,46693217,20018184,42.87,96.93
99.95,0.41,99.1,0.14,99.86,4824.72,1.53,0.54,1.54,0.65,1.85,0.65,88.27,0,175.98,0.93,0.05,0,0.03,0.01,1.48,0.05,689.23,2.11,0.04,1.34,0.71,0.49,0.01,0.02,0.46,1.6,0.03,1.33,0.24,47086928,20937133,44.46,98.62
99.95,0.32,99.19,0.12,99.88,4823.98,1.54,0.55,1.55,0.65,1.81,0.65,88.82,0,176.64,0.85,0.05,0,0.03,0.01,1.5,0.05,683.05,2.15,0.04,1.39,0.7,0.48,0.01,0.02,0.45,1.66,0.03,1.38,0.25,46719250,20445838,43.76,97.31
99.95,0.31,99.19,0.11,99.89,4825.04,1.54,0.57,1.54,0.65,1.77,0.65,88.73,0,176.66,0.85,0.05,0,0.03,0.01,1.51,0.05,683.81,2.19,0.04,1.38,0.74,0.5,0.01,0.02,0.47,1.65,0.03,1.35,0.27,47085259,20476446,43.49,97.09
99.95,0.34,99.17,0.12,99.88,4825.25,1.54,0.53,1.54,0.65,1.89,0.65,88.48,0,176.18,0.89,0.05,0,0.03,0.01,1.49,0.05,687.2,2.12,0.05,1.36,0.71,0.49,0.01,0.02,0.46,1.61,0.03,1.33,0.25,46271180,20766411,44.88,97.96
99.95,0.32,99.2,0.11,99.89,4824.87,1.55,0.56,1.55,0.65,1.8,0.64,89.18,0,174.46,0.82,0.05,0,0.04,0.01,1.79,0.07,681.74,2.87,0.05,1.75,1.08,0.51,0.02,0.03,0.47,2.35,0.03,1.7,0.62,50351423,25554031,50.75,96.85
99.95,0.37,99.15,0.12,99.88,4824.35,1.59,0.5,1.59,0.63,2,0.63,91.52,0,158.47,0.55,0.06,0,0.05,0.01,3.22,0.17,678.1,9.68,0.06,4.94,4.65,0.64,0.03,0.04,0.57,8.83,0.04,4.72,4.08,76172160,52509983,68.94,96.11
99.95,0.36,99.16,0.12,99.88,4824.88,1.55,0.51,1.55,0.65,1.96,0.65,88.99,0,171.2,0.83,0.05,0,0.04,0.01,2.09,0.08,686.55,3.92,0.04,2.24,1.63,0.54,0.02,0.03,0.49,3.32,0.04,2.14,1.14,54781727,30077500,54.9,97.6
99.95,0.35,99.16,0.12,99.88,4824.82,1.54,0.54,1.54,0.65,1.84,0.65,88.62,0,176.49,0.87,0.05,0,0.04,0.01,1.49,0.05,683.94,2.21,0.04,1.4,0.73,0.5,0.01,0.02,0.47,1.65,0.03,1.36,0.26,46824624,20275592,43.3,96.85
99.95,0.32,99.19,0.11,99.89,4824.4,1.54,0.55,1.54,0.65,1.83,0.65,88.67,0,176.42,0.88,0.05,0,0.05,0.01,1.52,0.07,686.23,2.13,0.05,1.36,0.72,0.49,0.01,0.02,0.46,1.62,0.03,1.34,0.25,47461110,20759115,43.74,99.12
99.95,0.33,99.18,0.12,99.88,4825.63,1.54,0.55,1.54,0.65,1.82,0.65,88.67,0,176.41,0.87,0.05,0,0.04,0.01,1.48,0.05,684.93,2.06,0.04,1.32,0.7,0.48,0.01,0.02,0.45,1.57,0.03,1.29,0.25,46313170,20716910,44.73,97.36
99.95,0.34,99.17,0.12,99.88,4824.75,1.54,0.55,1.54,0.65,1.83,0.65,88.7,0,176.59,0.87,0.05,0,0.03,0.01,1.47,0.05,684.45,2.1,0.04,1.37,0.7,0.51,0.02,0.02,0.46,1.63,0.04,1.35,0.24,46998583,20271295,43.13,97.67
99.95,0.37,99.13,0.13,99.87,4825.15,1.53,0.53,1.54,0.65,1.9,0.65,88.31,0,176.1,0.93,0.05,0,0.03,0,1.46,0.05,687.55,2.06,0.04,1.33,0.7,0.49,0.01,0.02,0.46,1.57,0.03,1.3,0.24,46984177,20757146,44.18,98.39
99.95,0.35,99.16,0.13,99.87,4824.9,1.54,0.54,1.55,0.65,1.84,0.65,88.91,0,176.66,0.84,0.05,0,0.04,0.01,1.58,0.06,682.25,2.13,0.05,1.37,0.71,0.49,0.01,0.02,0.46,1.64,0.03,1.36,0.25,46702955,20603068,44.12,97.64
99.95,0.33,99.18,0.12,99.88,4825.27,1.55,0.55,1.55,0.65,1.82,0.65,89,0,174.49,0.82,0.05,0,0.04,0.01,1.77,0.07,683.66,2.91,0.05,1.74,1.11,0.52,0.02,0.03,0.47,2.38,0.05,1.7,0.64,50829864,24909589,49.01,96.74
99.95,0.35,99.17,0.12,99.88,4824.17,1.59,0.51,1.59,0.63,1.95,0.63,91.29,0,157.31,0.61,0.06,0,0.05,0.01,3.23,0.16,681.67,9.48,0.07,4.86,4.59,0.65,0.03,0.04,0.58,8.7,0.04,4.65,4.01,77396677,53714370,69.4,96.29
99.93,0.34,99.15,0.12,99.88,4824.78,1.55,0.53,1.56,0.64,1.88,0.64,89.38,0,172.26,0.78,0.06,0,0.04,0.01,2.06,0.09,682.6,3.68,0.05,2.12,1.49,0.52,0.02,0.03,0.48,3.13,0.03,2.08,1.02,53811087,28321671,52.63,96.74
99.95,0.35,99.16,0.13,99.87,4824.75,1.54,0.55,1.54,0.65,1.82,0.65,88.66,0,176.67,0.85,0.05,0,0.04,0.01,1.58,0.06,683.19,2.13,0.04,1.36,0.72,0.5,0.01,0.02,0.46,1.62,0.03,1.34,0.25,47399286,20254106,42.73,97.22
99.95,0.36,99.15,0.13,99.87,4824.34,1.53,0.53,1.54,0.65,1.88,0.65,88.36,0,176.08,0.91,0.05,0,0.03,0,1.46,0.05,687.23,2.04,0.07,1.32,0.7,0.49,0.02,0.02,0.45,1.57,0.03,1.29,0.25,46748727,20747765,44.38,97.21
99.95,0.32,99.19,0.12,99.88,4825.12,1.54,0.56,1.55,0.65,1.79,0.65,88.86,0,176.67,0.86,0.05,0,0.03,0.01,1.47,0.05,684.38,2.15,0.04,1.36,0.73,0.5,0.02,0.02,0.47,1.63,0.03,1.34,0.26,47077087,20080604,42.65,96.96
99.95,0.34,99.17,0.12,99.88,4824.69,1.54,0.54,1.54,0.65,1.84,0.65,88.66,0,176.47,0.87,0.05,0,0.03,0.01,1.48,0.05,685.93,2.08,0.04,1.35,0.7,0.49,0.01,0.02,0.46,1.58,0.03,1.31,0.24,47427252,20270859,42.74,97.8
99.95,0.36,99.15,0.13,99.87,4824.73,1.54,0.54,1.54,0.65,1.85,0.65,88.49,0,176.39,0.91,0.05,0,0.03,0.01,1.74,0.06,685.37,2,0.05,1.31,0.68,0.48,0.02,0.02,0.45,1.53,0.03,1.26,0.23,46126773,20161202,43.71,97.08
99.95,0.39,99.12,0.14,99.86,4825.01,1.54,0.56,1.54,0.65,1.8,0.65,88.72,0,176.67,0.85,0.05,0,0.04,0.01,1.56,0.07,683.57,2.08,0.05,1.36,0.69,0.48,0.01,0.02,0.45,1.62,0.03,1.34,0.24,46739687,19810828,42.39,96.46
99.95,0.36,99.16,0.13,99.87,4824.32,1.54,0.54,1.55,0.65,1.85,0.65,88.82,0,174.12,0.84,0.05,0,0.04,0.01,1.74,0.06,685.62,2.81,0.06,1.66,1.1,0.51,0.01,0.02,0.48,2.26,0.03,1.61,0.62,50301170,25622318,50.94,97.35
99.95,0.33,99.19,0.11,99.89,4824.27,1.59,0.53,1.59,0.63,1.87,0.63,91.54,0,157.91,0.57,0.07,0,0.05,0.01,3.35,0.17,679.46,9.73,0.06,5.03,4.66,0.63,0.03,0.04,0.56,8.97,0.03,4.84,4.1,76368276,53223025,69.69,95.55
99.95,0.34,99.18,0.12,99.88,4825.12,1.55,0.54,1.55,0.65,1.86,0.64,89.19,0,172.37,0.8,0.05,0,0.04,0.01,2.05,0.08,682.07,3.69,0.05,2.13,1.53,0.52,0.01,0.02,0.48,3.13,0.03,2.06,1.05,53680253,28059820,52.27,96.58
99.95,0.37,99.14,0.13,99.87,4825.1,1.54,0.52,1.54,0.65,1.91,0.65,88.43,0,176.26,0.91,0.05,0,0.04,0.01,1.5,0.06,687.66,2.02,0.04,1.32,0.68,0.48,0.01,0.02,0.45,1.55,0.03,1.29,0.23,47327636,20861866,44.08,98.38
99.95,0.36,99.14,0.13,99.87,4825.34,1.54,0.54,1.54,0.65,1.87,0.65,88.72,0,176.4,0.88,0.05,0,0.05,0.01,1.59,0.08,684.74,2.11,0.07,1.34,0.71,0.49,0.02,0.02,0.46,1.59,0.03,1.3,0.25,46869627,20707873,44.18,96.68
99.95,0.36,99.16,0.12,99.88,4825.21,1.54,0.52,1.55,0.65,1.93,0.65,88.96,0,176.84,0.84,0.05,0,0.04,0.01,1.5,0.05,682.54,2.08,0.04,1.34,0.7,0.49,0.01,0.02,0.46,1.57,0.03,1.3,0.24,47366903,20368285,43,97
99.95,0.38,99.13,0.13,99.87,4825.08,1.53,0.52,1.54,0.65,1.93,0.65,88.36,0,176.16,0.9,0.05,0,0.04,0.01,1.49,0.05,686.39,2.05,0.06,1.28,0.71,0.5,0.01,0.02,0.47,1.53,0.03,1.26,0.24,47350480,20932531,44.21,98
99.95,0.36,99.15,0.13,99.87,4825.15,1.54,0.54,1.55,0.65,1.84,0.65,88.84,0,176.72,0.83,0.05,0,0.04,0.01,1.52,0.06,683.6,2.12,0.05,1.33,0.71,0.49,0.01,0.02,0.46,1.58,0.03,1.31,0.25,47158469,20852954,44.22,97.26
99.95,0.33,99.18,0.12,99.88,4824.99,1.54,0.54,1.54,0.65,1.84,0.65,88.65,0,176.57,0.87,0.05,0,0.03,0.01,1.48,0.05,684.31,2.05,0.05,1.33,0.7,0.49,0.01,0.02,0.46,1.56,0.03,1.29,0.24,47627595,20676409,43.41,98.06
99.95,0.34,99.18,0.12,99.88,4824.57,1.54,0.55,1.54,0.65,1.83,0.65,88.63,0,174.04,0.87,0.05,0,0.04,0.01,1.76,0.07,687.7,2.75,0.04,1.63,1.07,0.5,0.02,0.02,0.46,2.26,0.03,1.62,0.61,49926523,25839900,51.76,97.47
99.95,0.39,99.13,0.12,99.88,4823.48,1.59,0.5,1.6,0.63,2.01,0.63,91.64,0,157.33,0.54,0.07,0,0.05,0.01,3.33,0.16,678.15,9.44,0.07,4.82,4.52,0.64,0.03,0.04,0.57,8.61,0.04,4.62,3.95,77198235,53848827,69.75,95.8
99.95,0.33,99.19,0.12,99.88,4823.98,1.55,0.54,1.55,0.65,1.85,0.64,89.1,0,172.34,0.81,0.05,0,0.04,0.01,2.1,0.09,684.59,3.6,0.05,2.04,1.5,0.53,0.01,0.02,0.49,3.02,0.03,1.98,1.01,53766467,28526417,53.06,96.88
99.95,0.34,99.18,0.12,99.88,4824.76,1.54,0.54,1.54,0.65,1.86,0.65,88.51,0,176.23,0.89,0.05,0,0.03,0,1.46,0.05,687.01,2.02,0.06,1.22,0.73,0.51,0.02,0.02,0.47,1.47,0.03,1.19,0.25,46787170,20824756,44.51,97.64
99.95,0.35,99.16,0.12,99.88,4824.27,1.54,0.54,1.54,0.65,1.86,0.65,88.71,0,176.62,0.87,0.05,0,0.04,0.01,1.55,0.06,681.87,2.02,0.05,1.27,0.7,0.48,0.01,0.02,0.45,1.51,0.03,1.24,0.24,47235988,20487134,43.37,97.32
99.95,0.38,99.13,0.13,99.87,4824.89,1.54,0.51,1.54,0.65,1.95,0.65,88.65,0,176.52,0.85,0.05,0,0.04,0.01,1.51,0.06,684.08,1.99,0.05,1.26,0.71,0.5,0.02,0.02,0.46,1.49,0.04,1.21,0.24,47709344,20863378,43.73,97.64
99.95,0.35,99.16,0.12,99.88,4824.45,1.54,0.53,1.54,0.65,1.88,0.65,88.44,0,176.13,0.91,0.05,0,0.05,0.01,1.57,0.08,687.57,1.99,0.05,1.24,0.69,0.49,0.01,0.02,0.46,1.48,0.03,1.22,0.23,46491976,20658830,44.44,97.76
99.95,0.34,99.16,0.12,99.88,4824.94,1.54,0.54,1.54,0.65,1.85,0.65,88.73,0,176.67,0.86,0.05,0,0.04,0.01,1.52,0.06,683.2,2.1,0.04,1.3,0.71,0.5,0.01,0.02,0.47,1.56,0.03,1.28,0.24,47052337,20143899,42.81,97.82
99.95,0.38,99.13,0.14,99.86,4823.9,1.54,0.55,1.54,0.65,1.81,0.65,88.42,0,176.07,0.9,0.05,0,0.04,0.01,1.53,0.06,687.35,2,0.04,1.27,0.71,0.48,0.01,0.02,0.45,1.53,0.03,1.25,0.25,47060580,20415670,43.38,97.46
99.95,0.38,99.14,0.13,99.87,4824.58,1.54,0.51,1.55,0.65,1.95,0.65,88.86,0,174.44,0.83,0.05,0,0.04,0.01,1.76,0.07,683.41,2.72,0.04,1.59,1.07,0.5,0.01,0.02,0.47,2.18,0.03,1.55,0.6,50121525,25566748,51.01,97.34
99.95,0.35,99.17,0.11,99.89,4823.53,1.59,0.51,1.6,0.63,1.96,0.63,91.62,0,157.67,0.57,0.07,0,0.05,0.01,3.35,0.16,678.75,9.38,0.06,4.83,4.47,0.62,0.02,0.04,0.56,8.61,0.03,4.67,3.91,76957646,53279657,69.23,96.13
99.95,0.36,99.16,0.12,99.88,4824.38,1.55,0.52,1.55,0.65,1.93,0.65,89.05,0,172.06,0.84,0.05,0,0.04,0.01,2.03,0.09,685,3.59,0.05,2.06,1.5,0.52,0.02,0.03,0.48,3.01,0.03,1.95,1.02,54344535,28694656,52.8,97.03
99.95,0.39,99.13,0.14,99.86,4825.71,1.54,0.54,1.55,0.65,1.84,0.65,88.81,0,176.45,0.84,0.05,0,0.04,0.01,1.5,0.06,685.09,2.02,0.04,1.27,0.69,0.48,0.01,0.02,0.45,1.53,0.03,1.26,0.24,46572044,20254864,43.49,97.08
99.95,0.38,99.14,0.13,99.87,4825.05,1.54,0.52,1.55,0.65,1.93,0.65,88.91,0,176.69,0.83,0.05,0,0.03,0.01,1.49,0.05,683.51,2.07,0.04,1.32,0.7,0.49,0.01,0.02,0.46,1.57,0.03,1.3,0.24,47451394,20084246,42.33,97.48
99.95,0.39,99.12,0.13,99.87,4824.85,1.54,0.51,1.54,0.65,1.97,0.65,88.42,0,176.36,0.88,0.05,0,0.04,0.01,1.51,0.06,685.25,2.02,0.04,1.33,0.69,0.48,0.01,0.02,0.45,1.51,0.03,1.24,0.24,46642301,19887356,42.64,97.12
99.95,0.34,99.18,0.12,99.88,4824.57,1.54,0.55,1.54,0.65,1.82,0.65,88.68,0,176.44,0.88,0.05,0,0.04,0.01,1.51,0.06,683.62,2.05,0.04,1.3,0.7,0.48,0.01,0.02,0.45,1.57,0.03,1.29,0.25,46608136,19787647,42.46,95.98
99.95,0.38,99.13,0.13,99.87,4824.96,1.54,0.52,1.54,0.65,1.92,0.65,88.58,0,176.51,0.87,0.05,0,0.04,0.01,1.5,0.05,685.18,2.03,0.04,1.31,0.69,0.49,0.01,0.02,0.45,1.56,0.03,1.29,0.24,47409489,20046407,42.28,97.67
99.94,0.37,99.13,0.12,99.88,4824.93,1.54,0.5,1.54,0.65,1.99,0.65,88.56,0,175.7,0.9,0.05,0,0.05,0.01,1.63,0.09,686,2.25,0.04,1.39,0.81,0.5,0.01,0.02,0.47,1.71,0.03,1.35,0.34,47444998,20786905,43.81,96.87
99.95,0.35,99.16,0.12,99.88,4824.76,1.55,0.52,1.55,0.65,1.91,0.65,89.01,0,174.36,0.83,0.05,0,0.04,0.01,1.76,0.07,684.05,2.79,0.04,1.69,1.08,0.5,0.02,0.02,0.46,2.29,0.03,1.64,0.62,50208371,24883008,49.56,96.43
99.95,0.32,99.2,0.11,99.89,4823.57,1.59,0.53,1.59,0.63,1.87,0.63,91.35,0,157.99,0.6,0.06,0,0.05,0.01,3.35,0.17,681.23,9.29,0.07,4.79,4.42,0.63,0.03,0.04,0.56,8.49,0.03,4.59,3.87,76957704,52783707,68.59,96.17
99.95,0.34,99.18,0.12,99.88,4823.96,1.54,0.53,1.55,0.65,1.89,0.65,88.91,0,172.12,0.83,0.05,0,0.04,0.01,2,0.08,686.23,3.5,0.05,2.01,1.45,0.52,0.02,0.03,0.47,2.95,0.04,1.94,0.98,53623942,27894671,52.02,96.43
99.95,0.34,99.17,0.12,99.88,4824.43,1.54,0.54,1.55,0.65,1.84,0.65,88.84,0,176.58,0.84,0.05,0,0.04,0.01,1.51,0.06,683.4,2.03,0.05,1.3,0.69,0.48,0.01,0.02,0.46,1.53,0.03,1.27,0.24,46510639,19883457,42.75,96.7
99.94,0.32,99.18,0.12,99.88,4823.64,1.54,0.56,1.54,0.65,1.79,0.65,88.62,0,176.46,0.88,0.05,0,0.03,0.01,1.48,0.05,685.03,2.05,0.05,1.28,0.72,0.51,0.02,0.02,0.47,1.55,0.03,1.27,0.25,47291729,20392264,43.12,97.03
99.95,0.33,99.18,0.12,99.88,4824.44,1.54,0.54,1.54,0.65,1.84,0.65,88.47,0,176.27,0.9,0.05,0,0.04,0.01,1.54,0.07,687.25,1.98,0.05,1.28,0.69,0.48,0.01,0.02,0.45,1.5,0.03,1.23,0.24,46638829,19901222,42.67,97.79
99.95,0.37,99.14,0.12,99.88,4824.41,1.54,0.51,1.54,0.65,1.95,0.65,88.62,0,176.63,0.86,0.05,0,0.04,0.01,1.55,0.05,683.79,2.01,0.04,1.3,0.68,0.48,0.02,0.02,0.45,1.54,0.03,1.27,0.23,46542775,19710539,42.35,96.77
99.95,0.36,99.16,0.12,99.88,4824.39,1.54,0.53,1.54,0.65,1.89,0.65,88.46,0,176.33,0.9,0.05,0,0.04,0.01,1.49,0.05,685.6,2.02,0.04,1.25,0.71,0.5,0.01,0.02,0.47,1.5,0.03,1.23,0.24,47824272,20755398,43.4,97.75
99.95,0.36,99.15,0.13,99.87,4824.53,1.54,0.53,1.54,0.65,1.88,0.65,88.71,0,175.64,0.88,0.05,0,0.04,0.01,1.58,0.06,685.26,2.3,0.04,1.41,0.84,0.49,0.01,0.02,0.46,1.78,0.03,1.37,0.38,47744967,21732159,45.52,96.88
99.95,0.33,99.18,0.12,99.88,4824.44,1.55,0.54,1.55,0.64,1.84,0.64,89.3,0,173.63,0.76,0.05,0,0.04,0.01,1.92,0.08,681.17,3.24,0.05,1.86,1.31,0.52,0.02,0.03,0.48,2.63,0.03,1.77,0.83,51863671,26503327,51.1,96.1
99.95,0.38,99.14,0.12,99.88,4822.97,1.58,0.49,1.59,0.63,2.02,0.63,91.01,0,158.66,0.61,0.06,0,0.06,0.01,3.37,0.2,681.02,8.99,0.08,4.65,4.29,0.63,0.03,0.04,0.56,8.22,0.04,4.45,3.73,74508283,50689933,68.03,95.7
99.95,0.33,99.19,0.12,99.88,4824.11,1.55,0.54,1.55,0.65,1.84,0.64,89.15,0,172.63,0.8,0.05,0,0.04,0.01,2,0.08,683.88,3.46,0.05,1.99,1.44,0.52,0.01,0.02,0.48,2.9,0.03,1.92,0.95,53873897,28414663,52.74,97.62
99.95,0.33,99.19,0.12,99.88,4824.73,1.54,0.55,1.55,0.65,1.82,0.65,88.79,0,176.58,0.85,0.05,0,0.04,0.01,1.49,0.06,682.57,2.01,0.04,1.27,0.69,0.48,0.01,0.02,0.45,1.51,0.03,1.25,0.24,46548104,19746403,42.42,96.4
99.95,0.31,99.2,0.11,99.89,4824.51,1.54,0.56,1.54,0.65,1.78,0.65,88.58,0,176.37,0.88,0.05,0,0.04,0.01,1.54,0.07,686.57,1.98,0.04,1.26,0.7,0.49,0.02,0.02,0.46,1.48,0.03,1.2,0.24,46944136,20419174,43.5,97.47
99.95,0.32,99.2,0.11,99.89,4824.38,1.54,0.56,1.54,0.65,1.8,0.65,88.71,0,176.44,0.87,0.05,0,0.04,0.01,1.48,0.05,684.2,1.96,0.05,1.24,0.69,0.48,0.01,0.02,0.45,1.49,0.03,1.22,0.24,47195123,20290706,42.99,97.97
99.95,0.36,99.15,0.13,99.87,4824.08,1.54,0.57,1.54,0.65,1.76,0.65,88.74,0,176.49,0.86,0.05,0,0.04,0.01,1.51,0.06,685.17,1.95,0.04,1.22,0.69,0.49,0.01,0.02,0.45,1.47,0.03,1.21,0.24,47900719,20325524,42.43,98.85
99.95,0.36,99.16,0.12,99.88,4824.59,1.54,0.52,1.54,0.65,1.91,0.65,88.49,0,176.34,0.88,0.05,0,0.04,0.01,1.53,0.07,687.46,1.93,0.04,1.18,0.7,0.49,0.01,0.02,0.46,1.43,0.03,1.17,0.24,47064252,20123792,42.76,97.98
99.95,0.34,99.17,0.12,99.88,4824.34,1.54,0.54,1.55,0.65,1.87,0.65,88.94,0,175.46,0.83,0.05,0,0.04,0.01,1.66,0.07,683.06,2.38,0.04,1.43,0.92,0.5,0.01,0.02,0.47,1.84,0.03,1.37,0.45,48472422,22188273,45.78,97.28
99.95,0.33,99.19,0.11,99.89,4824.23,1.56,0.54,1.56,0.64,1.87,0.64,89.62,0,171.52,0.77,0.05,0,0.04,0.01,2.04,0.09,682.23,3.66,0.06,2.09,1.55,0.52,0.02,0.03,0.48,3.12,0.05,2,1.08,54981413,29239394,53.18,96.29
99.95,0.36,99.16,0.12,99.88,4823.23,1.57,0.51,1.58,0.64,1.95,0.63,90.57,0,160.75,0.67,0.06,0,0.05,0.01,3.05,0.15,682.22,7.9,0.06,4.13,3.71,0.6,0.02,0.04,0.54,7.17,0.03,3.97,3.17,70983426,47355458,66.71,96.27
99.95,0.34,99.18,0.12,99.88,4823.6,1.54,0.53,1.55,0.65,1.89,0.65,88.94,0,172.62,0.85,0.05,0,0.04,0.01,1.98,0.09,685.67,3.33,0.04,1.9,1.41,0.51,0.02,0.03,0.47,2.8,0.03,1.83,0.94,52899785,27139793,51.3,96.83
99.95,0.34,99.17,0.12,99.88,4824.16,1.54,0.55,1.54,0.65,1.83,0.65,88.7,0,176.44,0.88,0.05,0,0.04,0.01,1.51,0.06,686.58,1.92,0.06,1.19,0.7,0.49,0.02,0.02,0.46,1.42,0.03,1.15,0.24,47128609,20090216,42.63,97.69
99.95,0.32,99.2,0.11,99.89,4824.26,1.54,0.55,1.55,0.65,1.82,0.65,88.79,0,176.5,0.84,0.05,0,0.04,0.01,1.5,0.05,682.99,1.93,0.05,1.16,0.71,0.49,0.01,0.02,0.47,1.41,0.03,1.14,0.24,46899815,20263237,43.21,97.21
99.95,0.32,99.2,0.12,99.88,4824.04,1.54,0.56,1.54,0.65,1.79,0.65,88.76,0,176.59,0.84,0.05,0,0.03,0.01,1.47,0.05,683.56,1.94,0.05,1.16,0.71,0.51,0.02,0.02,0.47,1.41,0.03,1.14,0.24,46831213,19802139,42.28,97
